#field definitions
#"dateTime","usUnits","interval","barometer","pressure","altimeter","inTemp","outTemp","inHumidity","outHumidity","windSpeed","windDir","windGust","windGustDir","rainRate","rain","dewpoint","windchill","heatindex","ET","radiation","UV","extraTemp1","extraTemp2","extraTemp3","soilTemp1","soilTemp2","soilTemp3","soilTemp4","leafTemp1","leafTemp2","extraHumid1","extraHumid2","soilMoist1","soilMoist2","soilMoist3","soilMoist4","leafWet1","leafWet2","rxCheckPercent","txBatteryStatus","consBatteryVoltage","hail","hailRate","heatingTemp","heatingVoltage","supplyVoltage","referenceVoltage","windBatteryStatus","rainBatteryStatus","outTempBatteryStatus","inTempBatteryStatus"

"1452386100","1","5","29.002591800284698","77.91272888363851","78.21244075516647","86.27","49.8",,"99","0",,"0",,"0","0","49.53002056234984","49.8","49.8",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452386400","1","5","29.01386893661931","77.92380389840518","78.2235512757649","85.40600000000002","49.60000000000001",,"99","0",,"0",,"0","0","49.330262753396816","49.60000000000001","49.60000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452386700","1","5","29.021288037378916","77.93118724158299","78.2309582894972","84.83000000000001","49.60000000000001",,"99","0",,"0",,"0","0","49.330262753396816","49.60000000000001","49.60000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452387000","1","5","29.021288037378916","77.93118724158299","78.2309582894972","84.83000000000001","49.6",,"99","0",,"0",,"0","0","49.33026275339681","49.6","49.6",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452387300","1","5","29.04169056446775","77.95149143532191","78.2513275741766","83.39","49.60000000000001",,"99","0",,"0",,"0","0","49.330262753396816","49.60000000000001","49.60000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452387600","1","5","29.041722413772625","77.95149143532191","78.2513275741766","83.39","49.55714285714286",,"99","0",,"0",,"0","0","49.28745749116528","49.55714285714286","49.55714285714286",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452387900","1","5","29.075892783749502","77.98545481393975","78.2853998238357","80.438","49.5",,"99","0",,"0",,"0","0","49.2303838081899","49.5","49.5",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452388200","1","5","29.0844247577187","77.99394565859421","78.29391788625048","79.7","49.5",,"99","0",,"0",,"0","0","49.2303838081899","49.5","49.5",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452388500","1","5","29.08219902537889","77.99173065564088","78.29169578328406","79.646","49.5",,"99","0",,"0",,"0","0","49.2303838081899","49.5","49.5",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452388800","1","5","29.07338907885437","77.98287064382752","78.28280737141837","79.43","49.37500000000001",,"99","0",,"0",,"0","0","49.105535075768245","49.37500000000001","49.37500000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452389100","1","5","29.073444890530716","77.98287064382752","78.28280737141837","79.43","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452389400","1","5","29.07938018804031","77.98877731836976","78.28873297941423","79.21399999999998","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452389700","1","5","29.080864012417713","77.99025398700532","78.29021438141321","79.16","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452390000","1","5","29.093476519625632","78.00280567040757","78.30280629649958","78.008","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452390300","1","5","29.112395280437475","78.02163319551093","78.32169416912913","76.28","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452390600","1","5","29.112395280437475","78.02163319551093","78.32169416912913","76.28","49.30000000000001",,"99","0",,"0",,"0","0","49.03062583631524","49.30000000000001","49.30000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452390900","1","5","29.160702378999936","78.06962492616657","78.36983971190566","72.32","49.1888888888889",,"99","0",,"0",,"0","0","48.91964912493235","49.1888888888889","49.1888888888889",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452391200","1","5","29.160768650141712","78.06962492616657","78.36983971190566","72.32","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452391500","1","5","29.190816150884295","78.09952746603662","78.39983807711829","69.728","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452391800","1","5","29.210847818046055","78.11946249261666","78.41983698726004","68","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452392100","1","5","29.2264280036163","78.13496751329004","78.43539168977938","66.776","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452392400","1","5","29.249798281971643","78.15822504430007","78.45872374355837","64.94","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452392700","1","5","29.249798281971643","78.15822504430007","78.45872374355837","64.94","49.10000000000001",,"99","0.14196778309219998","315","1.1357422647375999",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452393000","1","5","29.273910473925575","78.18222090962789","78.4827964915753","64.13","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452393300","1","5","29.273910473925575","78.18222090962789","78.4827964915753","64.13","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452393600","1","5","29.290603529893694","78.19883343177791","78.4994622368504","63.32000000000001","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452393900","1","5","29.301732233872436","78.2099084465446","78.51057273370049","62.779999999999994","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452394200","1","5","29.30878041305896","78.2169226225635","78.51760937998775","62.510000000000005","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452394500","1","5","29.33697312980511","78.2449793266391","78.54575596513679","61.43000000000001","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452394800","1","5","29.33697312980511","78.2449793266391","78.54575596513679","61.43000000000001","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452395100","1","5","29.362198192156917","78.27008269344358","78.57093974534264","60.206","49.10000000000001",,"99","0",,"0",,"0","0","48.83086775582604","49.10000000000001","49.10000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452395400","1","5","29.36855430799485","78.27635853514471","78.57723569039409","59.9","49.03333333333333",,"99","0",,"0",,"0","0","48.76428169279144","49.03333333333333","49.03333333333333",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452395700","1","5","29.382750432979726","78.2903868871825","78.59130897569854","59.288","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452396000","1","5","29.40389501075267","78.31142941523922","78.61241890365521","58.36999999999999","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452396300","1","5","29.40389501075267","78.31142941523922","78.61241890365521","58.36999999999999","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452396600","1","5","29.428007248563908","78.33542528056704","78.63649162299504","56.65999999999999","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452396900","1","5","29.428007248563908","78.33542528056704","78.63649162299504","56.65999999999999","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452397200","1","5","29.446926081308128","78.35425280567041","78.65537944487797","55.580000000000005","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452397500","1","5","29.459538636470917","78.36680448907265","78.66797132613326","54.86","48.899999999999984",,"99","0.20042510554192938","315","1.1357422647375999",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452397800","1","5","29.462877254014025","78.37012699350267","78.67130447055058","54.464","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452398100","1","5","29.476231724186412","78.38341701122269","78.68463704821991","52.879999999999995","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452398400","1","5","29.476231724186412","78.38341701122269","78.68463704821991","52.879999999999995","48.899999999999984",,"99","0",,"0",,"0","0","48.631109566722245","48.899999999999984","48.899999999999984",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452398700","1","5","29.49264755545321","78.39966036621384","78.70093241859297","51.944","48.77499999999999",,"99","0",,"0",,"0","0","48.50626063064819","48.77499999999999","48.77499999999999",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452399000","1","5","29.496784338577648","78.40372120496161","78.70500626118624","51.71","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452399300","1","5","29.499010087842713","78.40593620791495","78.70722835692342","51.35","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452399600","1","5","29.502348711740275","78.40925871234495","78.71056150052921","50.81","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452399900","1","5","29.502348711740275","78.40925871234495","78.71056150052921","50.81","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452400200","1","5","29.5301705775534","78.43694624926167","78.73833769366584","50.269999999999996","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452400500","1","5","29.5301705775534","78.43694624926167","78.73833769366584","50.269999999999996","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452400800","1","5","29.539073574613617","78.44580626107502","78.74722607400665","49.46","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452401100","1","5","29.545008905987082","78.45171293561725","78.75315166090053","48.92","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452401400","1","5","29.545379864197905","78.45208210277613","78.75352201005754","48.65","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452401700","1","5","29.54686369704128","78.45355877141169","78.75500340668556","47.57","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452402000","1","5","29.54686369704128","78.45355877141169","78.75500340668556","47.57","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452402300","1","5","29.557250526944863","78.46389545186061","78.7653731824887","46.994","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452402600","1","5","29.559847234420765","78.46647962197284","78.76796562643949","46.85","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452402900","1","5","29.559383536657187","78.46601816302422","78.76750269003955","46.760000000000005","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452403200","1","5","29.557992443366537","78.46463378617838","78.76611388083975","46.49","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452403500","1","5","29.557992443366537","78.46463378617838","78.76611388083975","46.49","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452403800","1","5","29.566895440426755","78.47349379799174","78.77500225940024","46.202","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452404100","1","5","29.569121189691792","78.47570880094507","78.77722435404037","46.129999999999995","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452404400","1","5","29.572830771800206","78.47940047253397","78.78092784481592","45.842","48.699999999999996",,"99","0",,"0",,"0","0","48.43135126900376","48.699999999999996","48.699999999999996",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452404700","1","5","29.578403487709885","78.4849379799173","78.7864830809792","45.41","48.68888888888888",,"99","0.20042510554192938","225","1.1357422647375999",,"0","0","48.42025358127157","48.68888888888888","48.68888888888888",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452405000","1","5","29.578564156873362","78.4849379799173","78.7864830809792","45.41","48.474999999999994",,"99","0",,"0",,"0","0","48.20662304151354","48.474999999999994","48.474999999999994",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452405300","1","5","29.582424112818238","78.4886296515062","78.79018657156934","44.51","48.275",,"99","0",,"0",,"0","0","48.00686451298849","48.275","48.275",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452405600","1","5","29.582647792634795","78.4886296515062","78.79018657156934","44.51","47.97777777777778",,"99","0",,"0",,"0","0","47.710000938857995","47.97777777777778","47.97777777777778",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452405900","1","5","29.592835351048883","78.49859716479622","78.80018599537634","44.186","47.75",,"99","0",,"0",,"0","0","47.482497868174455","47.75","47.75",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452406200","1","5","29.59956920622583","78.50524217365623","78.80685227791433","43.97","47.675",,"99","0",,"0",,"0","0","47.407588282511604","47.675","47.675",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452406500","1","5","29.606378538395425","78.51188718251623","78.81351855959458","43.897999999999996","47.50000000000001",,"99","0",,"0",,"0","0","47.23279920177912","47.50000000000001","47.50000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452406800","1","5","29.616394524785314","78.52185469580627","78.82351798211496","43.79","47.50000000000001",,"99","0",,"0",,"0","0","47.23279920177912","47.50000000000001","47.50000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452407100","1","5","29.616394524785314","78.52185469580627","78.82351798211496","43.79","47.50000000000001",,"99","0",,"0",,"0","0","47.23279920177912","47.50000000000001","47.50000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452407400","1","5","29.622015580416623","78.5273922031896","78.82907321637217","43.61","47.425000000000004",,"99","0",,"0",,"0","0","47.15788955502016","47.425000000000004","47.425000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452407700","1","5","29.622244323197272","78.5273922031896","78.82907321637217","43.61","47.12222222222223",,"99","0",,"0",,"0","0","46.855476440075854","47.12222222222223","47.12222222222223",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452408000","1","5","29.63227714719435","78.53735971647961","78.83907263717757","43.178","47.099999999999994",,"99","0",,"0",,"0","0","46.83328097711593","47.099999999999994","47.099999999999994",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452408300","1","5","29.638954497023214","78.54400472533963","78.8457389177145","42.89","47.099999999999994",,"99","0",,"0",,"0","0","46.83328097711593","47.099999999999994","47.099999999999994",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452408600","1","5","29.643254882938443","78.54843473124632","78.85018310407241","42.692","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452408900","1","5","29.66106111504333","78.56615475487301","78.86795984950409","41.9","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452409200","1","5","29.66106111504333","78.56615475487301","78.86795984950409","41.9","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452409500","1","5","29.677383494472814","78.58239810986416","78.88425519680654","41.395999999999994","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452409800","1","5","29.681464089330184","78.58645894861193","78.88832903363215","41.269999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452410100","1","5","29.68220601566788","78.58719728292971","78.88906973117331","41.269999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452410400","1","5","29.68331890517444","78.58830478440638","78.89018077748506","41.269999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452410700","1","5","29.68331890517444","78.58830478440638","78.89018077748506","41.269999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452411000","1","5","29.698157431928514","78.60307147076196","78.90499472735715","41","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452411300","1","5","29.698157431928514","78.60307147076196","78.90499472735715","41","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452411600","1","5","29.69704454242197","78.60196396928531","78.90388368117229","40.622","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452411900","1","5","29.69630261608426","78.60122563496752","78.90314298371572","40.37","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452412200","1","5","29.697415505590804","78.60233313644419","78.90425402988474","40.208","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452412500","1","5","29.701867063617023","78.60676314235086","78.9086982145608","39.56","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452412800","1","5","29.701867063617023","78.60676314235086","78.9086982145608","39.56","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452413100","1","5","29.704834768967835","78.60971647962197","78.91166100423911","39.056","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452413400","1","5","29.705576695305545","78.61045481393975","78.9124017016587","38.92999999999999","47.300000000000004",,"99","0.4916215768610823","193.05521417965372","1.6501133374752",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452413700","1","5","29.709286326994054","78.61414648552865","78.91610518857163","38.965999999999994","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452414000","1","5","29.714850774526845","78.61968399291199","78.92166041894103","39.019999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452414300","1","5","29.714850774526845","78.61968399291199","78.92166041894103","39.019999999999996","47.300000000000004",,"99","0",,"0",,"0","0","47.03304014375523","47.300000000000004","47.300000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452414600","1","5","29.703789107553767","78.60860897814531","78.91054995812294","38.66","47.21111111111112",,"99","0",,"0",,"0","0","46.94425829191554","47.21111111111112","47.21111111111112",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452414900","1","5","29.70387317591483","78.60860897814531","78.91054995812294","38.66","47.099999999999994",,"99","0",,"0",,"0","0","46.83328097711593","47.099999999999994","47.099999999999994",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452415200","1","5","29.709551193027742","78.61414648552865","78.91610518857162","38.06599999999999","46.95",,"99","0",,"0",,"0","0","46.68346152067487","46.95","46.95",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452415500","1","5","29.71329870688765","78.61783815711755","78.91980867553742","37.669999999999995","46.900000000000006",,"99","0",,"0",,"0","0","46.63352170186118","46.900000000000006","46.900000000000006",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452415800","1","5","29.71478256524953","78.6193148257531","78.9212900702286","37.471999999999994","46.900000000000006",,"99","0",,"0",,"0","0","46.63352170186118","46.900000000000006","46.900000000000006",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452416100","1","5","29.72079376776515","78.62522150029534","78.92721564899321","36.67999999999999","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452416400","1","5","29.72079376776515","78.62522150029534","78.92721564899321","36.67999999999999","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452416700","1","5","29.72357600486186","78.62799025398701","78.92999326392024","36.27499999999999","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452417000","1","5","29.724503417227446","78.62891317188424","78.93091913556258","36.13999999999999","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452417300","1","5","29.723390522388762","78.62780567040757","78.92980808958384","36.086","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452417600","1","5","29.71893894303401","78.62337566450088","78.92536390566889","35.87","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452417900","1","5","29.71893894303401","78.62337566450088","78.92536390566889","35.87","46.800000000000004",,"99","0",,"0",,"0","0","46.53364202350293","46.800000000000004","46.800000000000004",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452418200","1","5","29.72350423598197","78.62780567040755","78.92980808958384","35.726","46.65000000000001",,"99","0",,"0",,"0","0","46.38382244486928","46.65000000000001","46.65000000000001",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452418500","1","5","29.724655052497972","78.62891317188424","78.93091913556258","35.69","46.600000000000016",,"99","0",,"0",,"0","0","46.33388258532473","46.600000000000016","46.600000000000016",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452418800","1","5","29.730647401496107","78.63481984642647","78.93684471365083","35.438","46.525",,"99","0",,"0",,"0","0","46.25897275527701","46.525","46.525",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452419100","1","5","29.739645462739638","78.6436798582398","78.9457330807832","35.06","46.39999999999999",,"99","0",,"0",,"0","0","46.1341230385308","46.39999999999999","46.39999999999999",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
"1452419400","1","5","29.739645462739638","78.6436798582398","78.9457330807832","35.06","46.39999999999999",,"99","0",,"0",,"0","0","46.1341230385308","46.39999999999999","46.39999999999999",,,,,,,,,,,,,,,,,,,,,"100",,,,,,,,,,,,
